s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
Although,?,0,Although,?,0,IN,?,0,0,Rloc
obvious,obviously,0,obvious,obviously,0,JJ,RB,1,1,Wform
the,?,0,the,?,0,DET,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
path,path,1,path,path,1,NN,NN,1,0,Wcip
it,it,1,it,it,1,PRP,PRP,1,0,Wcip
some,some,1,some,some,1,DET,DET,1,1,Wcip
limit,limitation,0,limit,limitation,0,NN,NN,1,1,Wform
equipments,?,0,equipment,?,0,NNS,?,0,0,Rloc
the,its,0,the,it,0,DET,PRPS,1,1,Pref
limit,limitation,0,limit,limitation,0,NN,NN,1,1,Wform
',',',',1,',',',',1,PPR,PPR,1,0,Pref
made,?,0,make,?,0,VBN,?,0,0,Rloc
itself,?,0,itself,?,0,PRP,?,0,0,Rloc
disinteresting,uninteresting,0,disinteresting,uninteresting,0,VBG,VBG,1,1,Wcip
',',',',1,',',',',1,PPR,PPR,1,0,ArtOrDet
the,the,1,the,the,1,DET,DET,1,1,Nn
in,in,1,in,in,1,IN,IN,1,1,Mec
Comparing,Compared,0,Comparing,Compared,0,VBG,VBN,1,1,Wform
Iphone,?,0,Iphone,?,0,NNP,?,0,0,Rloc
unnecessary,unnecessary,1,unnecessary,unnecessary,1,JJ,JJ,1,0,Nn
the,the,1,the,the,1,DET,DET,1,1,Wcip
now,?,0,now,?,0,RB,?,0,0,Rloc
in,in,1,in,in,1,IN,IN,1,1,Nn
Lowry,Lowry,1,Lowry,Lowry,1,NNP,NNP,1,1,Mec
Lowry,Lowry,1,Lowry,Lowry,1,NNP,NNP,1,1,Mec
a,a,1,a,a,1,DET,DET,1,1,Mec
satellite,satellite,1,satellite,satellite,1,NN,NN,1,1,Vt
Yogendra,Yogendra,1,Yogendra,Yogendra,1,NNP,NNP,1,1,Mec
the,?,0,the,?,0,DET,?,0,0,Rloc
mass,masses,0,mass,mass,1,NN,NNS,1,1,Wcip
Lawry,Lawry,1,Lawry,Lawry,1,NNP,NNP,1,1,Mec
Research,Research,1,Research,Research,1,NNP,NNP,1,1,Mec
firstly,?,0,firstly,?,0,RB,?,0,0,Rloc
to,of,0,to,of,0,TO,IN,1,1,Wcip
both,?,0,both,?,0,DET,?,0,0,Rloc
that,?,0,that,?,0,IN,?,0,0,Rloc
to,to,1,to,to,1,TO,TO,1,0,Wcip
time,time,1,time,time,1,NN,NN,1,0,Srun
to,of,0,to,of,0,TO,IN,0,1,Wcip
the,?,0,the,?,0,DET,?,0,0,Rloc
and,?,0,and,?,0,CC,?,0,0,Rloc
reaction,reaction,1,reaction,reaction,1,NN,NN,1,1,Wcip
The,?,0,The,?,0,DET,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
innovation,innovation,1,innovation,innovation,1,NN,NN,1,0,Vt
was,is,0,be,be,1,VBD,VBZ,1,1,Vt
it,they,0,it,they,0,PRP,PRP,1,0,Pref
was,were,0,be,be,1,VBD,VBD,0,1,SVA
ware,war,0,ware,war,0,NN,NN,1,1,Mec
was,is,0,be,be,1,VBD,VBZ,1,1,Vt
used,?,0,use,?,0,VBN,?,0,0,Rloc
compromise,comprise,0,compromise,comprise,0,NN,VB,1,0,Wcip
of,?,0,of,?,0,IN,?,0,0,Rloc
used,?,0,use,?,0,VBN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
developed,?,0,develop,?,0,VBN,?,0,0,Rloc
were,are,0,be,be,1,VBD,VBP,1,1,Vt
people,people,1,people,people,1,NNS,NNS,1,0,Vt
factor,factors,0,factor,factor,1,NN,NNS,1,0,Nn
Therefore,Therefore,1,Therefore,Therefore,1,RB,RB,0,0,Srun
profit,profit,1,profit,profit,1,NN,NN,1,0,Mec
corporate,corporate,1,corporate,corporate,1,JJ,JJ,1,0,Mec
hand,hand,1,hand,hand,1,NN,NN,1,0,Mec
The,?,0,The,?,0,DET,?,0,0,Rloc
safety,safety,1,safety,safety,1,NN,NN,1,0,Nn
technological,technological,1,technological,technological,1,JJ,JJ,1,0,Wcip
a,a,1,a,a,1,DET,DET,1,0,Wcip
important,?,0,important,?,0,JJ,?,0,0,Rloc
tremendous,many,0,tremendous,many,0,JJ,JJ,1,1,Wcip
(,?,0,(,?,0,LRB,?,0,0,Rloc
),?,0,),?,0,RRB,?,0,0,Rloc
into,?,0,into,?,0,IN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
with,to,0,with,to,0,IN,TO,1,1,Wcip
technology,technological,0,technology,technological,0,NN,JJ,1,1,Wform
their,their,1,their,their,1,PRPS,PRPS,0,0,Nn
the,?,0,the,?,0,DET,?,0,0,Rloc
is,plays,0,be,play,0,VBZ,NNS,1,1,Wcip
war,warfare,0,war,warfare,0,NN,NN,1,1,Wcip
cast,cast,1,cast,cast,1,NN,NN,1,0,Wcip
environmental,lly,0,environmental,lly,0,JJ,RB,1,1,Wform
environmental,lly,0,environmental,lly,0,JJ,RB,1,1,Wform
just,?,0,just,?,0,RB,?,0,0,Rloc
car,car,1,car,car,1,NN,NN,1,0,Nn
cars,cars,1,car,car,1,NNS,NNS,1,0,Vform
governemnt,governemnt,1,governemnt,governemnt,1,NN,NN,1,0,SVA
auto,automobile,0,auto,automobile,0,NN,NN,1,0,Wa
industry,ies,0,industry,ie,0,NN,NNS,0,1,Nn
',',?,0,',',?,0,PPR,?,0,0,Rloc
impacts,?,0,impact,?,0,NNS,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
how,examine,0,how,examine,0,WRB,VB,1,1,V0
tends,?,0,tend,?,0,VBZ,?,0,0,Rloc
tertiary,tertiary,1,tertiary,tertiary,1,NN,NN,1,0,Mec
children,?,0,child,?,0,NNS,?,0,0,Rloc
',',?,0,',',?,0,PPR,?,0,0,Rloc
example,?,0,example,?,0,NN,?,0,0,Rloc
launch,launched,0,launch,launch,1,NN,VBN,1,1,Vt
creative,?,0,creative,?,0,JJ,?,0,0,Rloc
had,have,0,have,have,1,VBD,VB,1,1,Vt
receive,receiving,0,receive,receive,1,VB,VBG,1,1,Spar
flare,flair,0,flare,flair,0,VBP,NN,1,1,Wcip
',',?,0,',',?,0,PPR,?,0,0,Rloc
back,ago,0,back,ago,0,RB,RB,1,1,Wcip
Rogers,Rogers,1,Rogers,Rogers,1,NNP,NNP,1,1,Mec
3M,3M,1,3M,3M,1,NNP,NNP,1,1,Mec
Grace,Grace,1,Grace,Grace,1,NNP,NNP,1,1,Mec
a,?,0,a,?,0,DET,?,0,0,Rloc
a,?,0,a,?,0,DET,?,0,0,Rloc
be,?,0,be,?,0,VB,?,0,0,Rloc
with,with,1,with,with,1,IN,IN,1,0,ArtOrDet
the,the,1,the,the,1,DET,DET,1,0,Mec
it,they,0,it,they,0,PRP,PRP,1,0,Pref
was,were,0,be,be,1,VBD,VBD,0,1,SVA
mass-distributed,mass-distributed,1,mass-distributed,mass-distributed,1,JJ,JJ,1,0,Pref
Rogers,Rogers,1,Rogers,Rogers,1,NNP,NNP,1,1,Mec
have,have,1,have,have,1,VB,VB,1,0,Nn
different,different,1,different,different,1,JJ,JJ,1,0,Wcip
starts,occurs,0,start,occur,0,NNS,VBZ,1,1,Wcip
an,?,0,an,?,0,DET,?,0,0,Rloc
by,via,0,by,via,0,IN,IN,0,1,Wcip
by,?,0,by,?,0,IN,?,0,0,Rloc
new,?,0,new,?,0,JJ,?,0,0,Rloc
fields,?,0,field,?,0,NNS,?,0,0,Rloc
them,it,0,them,it,0,PRP,PRP,1,1,Pref
He,?,0,He,?,0,PRP,?,0,0,Rloc
out,?,0,out,?,0,IN,?,0,0,Rloc
found,found,1,find,find,1,VBN,VBN,1,0,Trans
it,it,1,it,it,1,PRP,PRP,0,0,Vt
one,?,0,one,?,0,CD,?,0,0,Rloc
is,is,1,be,be,1,VBZ,VBZ,1,1,Wform
exchange,es,0,exchange,es,0,NN,NNS,1,1,Nn
the,?,0,the,?,0,DET,?,0,0,Rloc
needs,?,0,need,?,0,NNS,?,0,0,Rloc
came,comes,0,come,come,1,VBD,VBZ,1,1,Vt
technology,technology,1,technology,technology,1,NN,NN,1,0,Vt
the,?,0,the,?,0,DET,?,0,0,Rloc
back,?,0,back,?,0,RB,?,0,0,Rloc
previous,?,0,previous,?,0,JJ,?,0,0,Rloc
and,?,0,and,?,0,CC,?,0,0,Rloc
foaming,forming,0,foam,form,0,VBG,VBG,1,1,Mec
we,we,1,we,we,1,PRP,PRP,1,0,Vt
had,have,0,have,have,1,VBD,VB,1,0,Vt
and,and,1,and,and,1,CC,CC,0,0,Vt
shows,?,0,show,?,0,NNS,?,0,0,Rloc
-,?,0,-,?,0,PPS,?,0,0,Rloc
',',?,0,',',?,0,PPR,?,0,0,Rloc
Between,?,0,Between,?,0,IN,?,0,0,Rloc
such,?,0,such,?,0,JJ,?,0,0,Rloc
for,?,0,for,?,0,IN,?,0,0,Rloc
',',?,0,',',?,0,PPR,?,0,0,Rloc
before,before,1,before,before,1,IN,IN,1,0,Pref
it,?,0,it,?,0,PRP,?,0,0,Rloc
the,the,1,the,the,1,DET,DET,1,0,Nn
challenge,es,0,challenge,es,0,NN,NNS,1,0,SVA
the,?,0,the,?,0,DET,?,0,0,Rloc
was,is,0,be,be,1,VBD,VBZ,1,1,Vt
whether,turning,0,whether,turn,0,IN,VBG,1,1,Wcip
the,?,0,the,?,0,DET,?,0,0,Rloc
a,?,0,a,?,0,DET,?,0,0,Rloc
as,?,0,as,?,0,IN,?,0,0,Rloc
each,the,0,each,the,0,DET,DET,1,1,ArtOrDet
Though,?,0,Though,?,0,IN,?,0,0,Rloc
Take,?,0,Take,?,0,VB,?,0,0,Wtone
in,for,0,in,for,0,IN,IN,1,1,Wcip
Hence,Hence,1,Hence,Hence,1,RB,RB,1,0,Srun
include,?,0,include,?,0,VB,?,0,0,Rloc
by,in,0,by,in,0,IN,IN,1,1,Wcip
financing,financing,1,finance,finance,1,NN,NN,1,1,Srun
have,has,0,have,have,1,VB,VBZ,1,1,SVA
between,in,0,between,in,0,IN,IN,1,1,Wcip
design,design,1,design,design,1,NN,NN,1,0,ArtOrDet
to,to,1,to,to,1,TO,TO,1,0,Wcip
society,society,1,society,society,1,NN,NN,1,0,SVA
'"','"',1,'"','"',1,PPR,PPR,1,1,SVA
differ,differs,0,differ,differ,1,VB,VBZ,1,1,Wcip
set,set,1,set,set,1,NN,NN,1,0,Pref
representatives,examples,0,representative,example,0,NNS,NNS,1,1,Wcip
several,several,1,several,several,1,JJ,JJ,1,0,Wform
electrical,?,0,electrical,?,0,JJ,?,0,0,Rloc
worse,?,0,bad,?,0,JJR,?,0,0,Rloc
encourages,?,0,encourage,?,0,VBZ,?,0,0,Rloc
key,key,1,key,key,1,JJ,JJ,1,1,Um
and,and,1,and,and,1,CC,CC,1,1,Nn
every,every,1,every,every,1,DET,DET,1,1,Spar
must,must,1,must,must,1,MD,MD,1,1,Vt
there,there,1,there,there,1,RB,RB,1,0,SVA
associated,associated,1,associate,associate,1,VBN,VBN,1,0,Wcip
made,made,1,make,make,1,VBN,VBN,1,0,Wcip
had,have,0,have,have,1,VBD,VB,1,1,Vt
out,up,0,out,up,0,IN,IN,1,1,Wcip
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
a,an,0,a,an,0,DET,DET,1,1,ArtOrDet
gathering,gathering,1,gather,gather,1,NN,NN,1,1,Spar
of,of,1,of,of,1,IN,IN,0,1,Spar
to,to,1,to,to,1,TO,TO,1,1,Spar
analyze,analyzing,0,analyze,analyze,1,VB,NN,1,1,Spar
2005,2005,1,2005,2005,1,CD,CD,1,1,SVA
annually(,?,0,annually(,?,0,LRB,?,0,0,Rloc
(,?,0,(,?,0,LRB,?,0,0,Rloc
most,?,0,most,?,0,JJS,?,0,0,Rloc
problem,?,0,problem,?,0,NN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
found,?,0,find,?,0,VBN,?,0,0,Rloc
',',',',1,',',',',1,PPR,PPR,1,1,Trans
times,T,0,time,T,0,NNS,NN,1,1,Mec
in,on,0,in,on,0,IN,IN,1,1,Wcip
Secondly,?,0,Secondly,?,0,RB,?,0,0,Rloc
out,up,0,out,up,0,IN,IN,1,1,Wcip
device,devices,0,device,devices,0,NN,NNS,1,1,Nn
proves,?,0,prove,?,0,VBZ,?,0,0,Rloc
their,?,0,their,?,0,PRPS,?,0,0,Rloc
out,up,0,out,up,0,IN,IN,1,1,Wcip
out,up,0,out,up,0,IN,IN,1,1,Wcip
a,?,0,a,?,0,DET,?,0,0,Rloc
be,?,0,be,?,0,VB,?,0,0,Rloc
selecting,?,0,select,?,0,NN,?,0,0,Rloc
human,?,0,human,?,0,JJ,?,0,0,Rloc
that,?,0,that,?,0,IN,?,0,0,Rloc
will,?,0,will,?,0,MD,?,0,0,Rloc
Since,?,0,Since,?,0,IN,?,0,0,Rloc
had,have,0,have,have,1,VBD,VB,1,0,Vt
to,?,0,to,?,0,TO,?,0,0,Rloc
described,described,1,describe,describe,1,VBN,VBN,1,0,Wcip
is,is,1,be,be,1,VBZ,VBZ,1,1,Wcip
was,was,1,be,be,1,VBD,VBD,1,0,Srun
design,design,1,design,design,1,NN,NN,1,0,Nn
engineers,engineers,1,engineer,engineer,1,NNS,NNS,1,0,Vt
'problem"',?,0,'problem"',?,0,PPR,?,0,0,Rloc
out,?,0,out,?,0,IN,?,0,0,Rloc
out,?,0,out,?,0,IN,?,0,0,Rloc
there,there,1,there,there,1,RB,RB,1,1,Mec
Mac,Mac,1,Mac,Mac,1,NNP,NNP,1,1,Wcip
preferable,popular,0,preferable,popular,0,NN,JJ,1,1,Wcip
is,has,0,be,have,0,VBZ,VBZ,1,1,Vform
fast,fast,1,fast,fast,1,RB,RB,1,0,Vt
environmental,environmental,1,environmental,environmental,1,JJ,JJ,1,1,Spar
well,well,1,well,well,1,RB,RB,1,1,Wcip
1994,1994,1,1994,1994,1,CD,CD,1,1,Mec
and,and,1,and,and,1,CC,CC,1,0,Spar
do,do,1,do,do,1,VB,VB,1,0,Wform
a,?,0,a,?,0,DET,?,0,0,Rloc
With,?,0,With,?,0,IN,?,0,0,Rloc
neuraminidase,?,0,neuraminidase,?,0,NN,?,0,0,Rloc
differently,differently,1,differently,differently,1,RB,RB,1,0,Wcip
Tamiflu,Tamiflu,1,Tamiflu,Tamiflu,1,NNP,NNP,1,0,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Pref
gets,?,0,get,?,0,VBZ,?,0,0,Rloc
from,by,0,from,by,0,IN,IN,1,1,Wcip
',',',',1,',',',',1,PPR,PPR,1,1,Vt
),),1,),),1,RRB,RRB,1,0,Nn
faces,faces,1,face,face,1,NNS,NNS,1,0,Nn
faces,faces,1,face,face,1,NNS,NNS,1,0,Nn
users,users,1,user,user,1,NNS,NNS,1,0,Pref
content,content,1,content,content,1,NN,NN,1,0,Vt
extend,extent,0,extend,extent,0,VB,NN,1,0,Mec
society,societies,0,society,society,1,NN,NNS,1,1,Nn
',',',',1,',',',',1,PPR,PPR,1,0,Mec
online,online,1,online,online,1,NN,NN,1,0,Vt
copyrighted,copyrighted,1,copyright,copyright,1,VBN,VBN,1,1,Vform
as,as,1,as,as,1,IN,IN,1,0,Vt
for,for,1,for,for,1,IN,IN,1,1,Mec
of,of,1,of,of,1,IN,IN,1,1,Vt
in,in,1,in,in,1,IN,IN,1,1,Mec
May,May,1,May,May,1,NNP,NNP,1,1,Mec
(,(,1,(,(,1,LRB,LRB,1,1,Npos
do,do,1,do,do,1,VB,VB,1,1,Others
and,?,0,and,?,0,CC,?,0,0,Rloc
bug,bug,1,bug,bug,1,NN,NN,1,0,SVA
not,not,1,not,not,1,RB,RB,1,0,Wform
bug,bugs,0,bug,bug,1,NN,NNS,1,1,Nn
launch,launched,0,launch,launch,1,NN,VBN,1,1,Vt
bike,bike,1,bike,bike,1,NN,NN,0,1,Npos
develop,develop,1,develop,develop,1,VB,VB,1,0,Nn
',',',',1,',',',',1,PPR,PPR,1,1,Vform
IBM,IBM,1,IBM,IBM,1,NNP,NNP,1,1,Wcip
had,had,1,have,have,1,VBD,VBD,1,0,Vform
a,a,1,a,a,1,DET,DET,1,1,Others
part,part,1,part,part,1,NN,NN,1,0,WOadv
for,for,1,for,for,1,IN,IN,1,1,Um
occupied,occupied,1,occupy,occupy,1,JJ,JJ,1,0,Nn
of,for,0,of,for,0,IN,IN,1,1,Wcip
',',',',1,',',',',1,PPR,PPR,1,1,Trans
First,Firstly,0,First,Firstly,0,NNP,NNP,1,0,WOadv
invention,invention,1,invention,invention,1,NN,NN,1,1,Mec
Aerovironment,Aerovironment,1,Aerovironment,Aerovironment,1,NNP,NNP,1,0,SVA
conventional,conventional,1,conventional,conventional,1,JJ,JJ,0,0,Nn
design,designed,0,design,design,1,NN,VBN,1,1,Vt
user,users,0,user,user,1,NN,NNS,1,1,Nn
user,users,0,user,user,1,NN,NNS,1,1,Nn
it,it,1,it,it,1,PRP,PRP,1,0,SVA
weight,weighs,0,weight,weigh,0,NN,VBZ,1,0,Vform
of,?,0,of,?,0,IN,?,0,0,Rloc
also,also,1,also,also,1,RB,RB,1,0,Vform
fashioned,fashionable,0,fashion,fashionable,0,VBN,JJ,1,1,Wform
a,?,0,a,?,0,DET,?,0,0,Rloc
new,new,1,new,new,1,JJ,JJ,1,0,Nn
of,of,1,of,of,1,IN,IN,0,0,Nn
users,users,1,user,user,1,NNS,NNS,1,0,Vt
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
Japanese,Japanese,1,Japanese,Japanese,1,JJ,JJ,1,0,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Pref
being,?,0,be,?,0,VBG,?,0,0,Rloc
Toshiba,Toshiba,1,Toshiba,Toshiba,1,NNP,NNP,1,0,Vt
they,they,1,they,they,1,PRP,PRP,1,0,Vt
',',',',1,',',',',1,PPR,PPR,1,1,Vt
methods,methods,1,method,method,1,NNS,NNS,1,1,Vt
be,been,0,be,be,1,VB,VBN,1,1,Vt
still,still,1,still,still,1,RB,RB,1,0,Vt
Toshiba,Toshiba,1,Toshiba,Toshiba,1,NNP,NNP,1,1,Ssub
has,?,0,have,?,0,VBZ,?,0,0,Rloc
the,the,1,the,the,1,DET,DET,1,0,Wcip
laptop,laptops,0,laptop,laptop,1,NN,NNS,1,0,Nn
aggressively,aggressively,1,aggressively,aggressively,1,RB,RB,1,0,Vt
pushed,push,0,push,push,1,VBN,NN,1,0,Wcip
well,?,0,well,?,0,RB,?,0,0,Rloc
those,that,0,those,that,0,DET,IN,1,1,Ssub
greater,?,0,greater,?,0,JJR,?,0,0,Rloc
face,face,1,face,face,1,NN,NN,1,0,Nn
that,?,0,that,?,0,IN,?,0,0,Rloc
Singaporean,Singaporeans,0,Singaporean,Singaporeans,0,NNP,NNP,1,0,Nn
'"','"',1,'"','"',1,PPR,PPR,1,1,Nn
country,country,1,country,country,1,NN,NN,1,0,Npos
that,that,1,that,that,1,IN,IN,1,1,Vt
some,some,1,some,some,1,DET,DET,1,0,Wform
Chinese,Chinese,1,Chinese,Chinese,1,NNP,NNP,1,0,Mec
newer,newer,1,new,new,1,JJR,JJR,1,0,Trans
care,care,1,care,care,1,NN,NN,1,0,Ssub
efforts,effort,0,effort,effort,1,NNS,NN,1,1,Nn
rather,rather,1,rather,rather,1,RB,RB,1,0,Mec
provides,provide,0,provide,provide,1,VBZ,VB,1,1,Vt
provide,provides,0,provide,provide,1,VB,VBZ,0,0,SVA
sponsor,sponsors,0,sponsor,sponsor,1,NN,NNS,0,1,Nn
for,for,1,for,for,1,IN,IN,1,0,Nn
for,?,0,for,?,0,IN,?,0,0,Rloc
discipline,disciplines,0,discipline,discipline,1,NN,NNS,1,1,Nn
and,and,1,and,and,1,CC,CC,1,1,Nn
design,designs,0,design,design,1,NN,NNS,1,1,Nn
takes,take,0,take,take,1,VBZ,VB,1,1,Vt
process,processes,0,process,process,1,NN,NNS,1,1,Nn
idea,ideas,0,idea,idea,1,NN,NNS,0,0,SVA
mind,mind,1,mind,mind,1,NN,NN,1,1,Vt
punch,introduced,0,punch,introduce,0,NN,VBN,1,1,Vform
faced,will,0,face,will,0,VBN,MD,1,0,Vform
engineers,engineers,1,engineer,engineer,1,NNS,NNS,1,1,WOadv
As,?,0,As,?,0,IN,?,0,0,Rloc
tremendously,?,0,tremendously,?,0,RB,?,0,0,Rloc
),),1,),),1,RRB,RRB,1,1,Mec
predicted,?,0,predict,?,0,VBN,?,0,0,Rloc
on,?,0,on,?,0,IN,?,0,0,Rloc
met,?,0,meet,?,0,VBN,?,0,0,Rloc
too,?,0,too,?,0,RB,?,0,0,Rloc
of,?,0,of,?,0,IN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
jumps,jumped,0,jump,jump,1,NNS,VBD,1,1,Vt
through,to,0,through,to,0,IN,TO,1,1,Wcip
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
factors,factors,1,factor,factor,1,NNS,NNS,1,0,Vt
factors,factors,1,factor,factor,1,NNS,NNS,1,1,Vt
technology,technology,1,technology,technology,1,NN,NN,1,0,Vt
credit,credit,1,credit,credit,1,NN,NN,1,1,Wform
card,card,1,card,card,1,NN,NN,1,0,Nn
in,in,1,in,in,1,IN,IN,1,1,Mec
it,?,0,it,?,0,PRP,?,0,0,Rloc
coat,',',0,coat,',',0,NN,PPR,1,1,Mec
adapt,adaptable,0,adapt,adaptable,0,VB,JJ,1,1,Wform
in,in,1,in,in,1,IN,IN,1,0,Mec
situations,situations,1,situation,situation,1,NNS,NNS,1,1,Vt
long,long,1,long,long,1,RB,RB,1,0,Mec
so,?,0,so,?,0,RB,?,0,0,Rloc
generous,generous,1,generous,generous,1,JJ,JJ,1,0,Nn
kinds,kinds,1,kind,kind,1,NNS,NNS,1,1,Nn
into,into,1,into,into,1,IN,IN,1,1,Nn
3G,3G,1,3G,3G,1,NNP,NNP,1,0,Nn
then,?,0,then,?,0,RB,?,0,0,Rloc
the,the,1,the,the,1,DET,DET,1,0,WOadv
life,lives,0,life,live,0,NN,NNS,1,1,Nn
have,has,0,have,have,1,VB,VBZ,1,1,SVA
result,',',0,result,',',0,NN,PPR,1,1,Mec
developing,development,0,develop,development,0,VBG,NN,1,1,Wform
amount,number,0,amount,number,0,NN,NN,1,1,Wcip
eyes,eye,0,eye,eye,1,NNS,NN,1,1,Nn
center,centres,0,center,centre,0,NN,NNS,1,1,Nn
with,?,0,with,?,0,IN,?,0,0,Rloc
paradigm,paradigms,0,paradigm,paradigm,1,NN,NNS,1,1,Nn
approach,approaches,0,approach,approach,1,NN,NNS,1,1,Nn
delivering,deliver,0,deliver,deliver,1,VBG,VB,1,1,Vt
building,build,0,build,build,1,NN,VB,0,0,Nn
treatment,treatment,1,treatment,treatment,1,NN,NN,0,0,Nn
treatment,treatment,1,treatment,treatment,1,NN,NN,1,0,Nn
',',?,0,',',?,0,PPR,?,0,0,Rloc
community,community,1,community,community,1,NN,NN,1,0,Nn
everyone,everyone,1,everyone,everyone,1,NN,NN,1,0,Mec
else,?,0,else,?,0,RB,?,0,0,Rloc
must,?,0,must,?,0,MD,?,0,0,Rloc
target,targets,0,target,target,1,NN,NNS,1,1,Nn
difficulty,difficulties,0,difficulty,difficulty,1,NN,NNS,1,1,Nn
prohibiting,prohibit,0,prohibit,prohibit,1,VBG,VB,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Vt
car,car,1,car,car,1,NN,NN,1,0,Nn
The,?,0,The,?,0,DET,?,0,0,Rloc
people,people,1,people,people,1,NNS,NNS,1,0,Vt
kind,kinds,0,kind,kind,1,NN,NNS,1,1,Nn
process,processes,0,process,process,1,NN,NNS,1,1,Nn
of,?,0,of,?,0,IN,?,0,0,Rloc
influence,influence,1,influence,influence,1,NN,NN,1,0,Wcip
inside,inside,1,inside,inside,1,IN,IN,1,1,Um
Malaysian,Malaysians,0,Malaysian,Malaysians,0,JJ,NNP,1,1,Nn
year,?,0,year,?,0,NN,?,0,0,Rloc
and,and,1,and,and,1,CC,CC,1,0,Vform
mindset,mindset,1,mindset,mindset,1,NN,NN,1,1,Nn
Malaysia,Malaysia,1,Malaysia,Malaysia,1,NNP,NNP,1,0,Npos
(,?,0,(,?,0,LRB,?,0,0,Cit
even,although,0,even,although,0,RB,IN,1,1,Trans
a,?,0,a,?,0,DET,?,0,0,Rloc
for,for,1,for,for,1,IN,IN,1,0,Nn
Malaysia,Malaysian,0,Malaysia,Malaysian,0,NNP,JJ,1,1,Wform
concern,concerned,0,concern,concern,1,NN,JJ,1,1,Vt
work,work,1,work,work,1,NN,NN,1,0,WOadv
elderly,elderly,1,elderly,elderly,1,JJ,JJ,1,0,Mec
seen,seen,1,see,see,1,VBN,VBN,1,0,Mec
those,those,1,those,those,1,DET,DET,1,1,Vt
needs,need,0,need,need,1,NNS,NN,1,1,SVA
of,?,0,of,?,0,IN,?,0,0,Rloc
hope,hopes,0,hope,hope,1,NN,NNS,1,1,SVA
'"',?,0,'"',?,0,PPR,?,0,0,Rloc
has,have,0,have,have,1,VBZ,VB,1,1,SVA
has,?,0,have,?,0,VBZ,?,0,0,Rloc
to,to,1,to,to,1,TO,TO,1,1,Mec
take,take,1,take,take,1,VB,VB,1,0,Mec
Comparing,Compared,0,Comparing,Compared,0,VBG,VBN,1,1,Vt
The,?,0,The,?,0,DET,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
also,also,1,also,also,1,RB,RB,1,0,SVA
definitely,has,0,definitely,have,0,RB,VBZ,1,1,V0
age,age,1,age,age,1,NN,NN,1,0,Vt
on,?,0,on,?,0,IN,?,0,0,Rloc
to,to,1,to,to,1,TO,TO,1,0,Wcip
processing,process,0,process,process,1,NN,NN,1,1,Wform
Billion,b,0,Billion,b,0,CD,NN,1,1,Mec
population,population,1,population,population,1,NN,NN,1,1,Vt
back,ago,0,back,ago,0,RB,RB,1,0,Wform
that,that,1,that,that,1,IN,IN,1,0,Vt
phones,phones,1,phone,phone,1,NNS,NNS,1,0,Vt
decisions,decision,0,decision,decision,1,NNS,NN,1,1,Vt
are,is,0,be,be,1,VBP,VBZ,1,1,Vt
innovation,innovation,1,innovation,innovation,1,NN,NN,1,0,Wcip
Statistically,statistics,0,Statistically,statistics,0,RB,NNS,1,0,Wform
has,have,0,have,have,1,VBZ,VB,0,1,Vt
to,to,1,to,to,1,TO,TO,1,0,Mec
Halcrow,Halcrow,1,Halcrow,Halcrow,1,NNP,NNP,1,0,Mec
have,had,0,have,have,1,VB,VBD,1,1,Vt
corruptions,corruptions,1,corruption,corruption,1,NNS,NNS,1,0,Vm
process,process,1,process,process,1,NN,NN,1,0,Wcip
and,and,1,and,and,1,CC,CC,1,0,Vt
',',?,0,',',?,0,PPR,?,0,0,Trans
too,too,1,too,too,1,RB,RB,1,0,Vt
discouraging,discouraged,0,discourage,discourage,1,JJ,JJ,1,1,Vt
process,processes,0,process,process,1,NN,NNS,1,0,Nn
creativity,creativity,1,creativity,creativity,1,NN,NN,1,0,SVA
be,be,1,be,be,1,VB,VB,1,0,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Nn
',',',',1,',',',',1,PPR,PPR,1,0,ArtOrDet
being,being,1,be,be,1,VBG,VBG,1,0,Vt
and,and,1,and,and,1,CC,CC,1,0,Nn
innovations,innovation,0,innovation,innovation,1,NNS,NN,1,0,Wcip
on,in,0,on,in,0,IN,IN,1,1,Wcip
between,with,0,between,with,0,IN,IN,1,1,Wcip
society,society,1,society,society,1,NN,NN,1,0,Wcip
never,never,1,never,never,1,RB,RB,0,0,Vt
more,more,1,more,more,1,JJR,JJR,1,0,Vt
